693;CP0693;Correa de distribución;Disco de freno ventilado;Delphi;104,95;38
694;CP0694;Alternador;Pastillas de freno para automóviles compactos;Varta;412,17;28
695;CP0695;Bujía;Correa de distribución de alta resistencia;Bosch;78,2;92
696;CP0696;Correa de distribución;Bujía para motores de combustión interna;NGK;299,55;407
697;CP0697;Radiador;Amortiguador hidráulico para suspensión delantera;Varta;163,28;129
698;CP0698;Alternador;Alternador de 120A para vehículos ligeros;Magneti Marelli;364,92;286
699;CP0699;Pastillas de freno;Radiador para sistema de enfriamiento;Mahle;404,64;37
700;CP0700;Correa de distribución;Filtro de aire para motor de gasolina;Bosch;48,08;295
701;CP0701;Pastillas de freno;Correa de distribución de alta resistencia;Brembo;280,4;421
702;CP0702;Disco de freno;Filtro de aire para motor de gasolina;Denso;278,27;117
703;CP0703;Batería;Correa de distribución de alta resistencia;Bosch;429,03;467
704;CP0704;Turbocompresor;Disco de freno ventilado;Monroe;262,25;133
705;CP0705;Disco de freno;Radiador para sistema de enfriamiento;Mahle;459;209
706;CP0706;Alternador;Amortiguador hidráulico para suspensión delantera;Brembo;11,12;199
707;CP0707;Alternador;Correa de distribución de alta resistencia;Valeo;351,7;231
708;CP0708;Correa de distribución;Bujía para motores de combustión interna;NGK;295,85;323
709;CP0709;Turbocompresor;Radiador para sistema de enfriamiento;Varta;391,93;208
710;CP0710;Batería;Amortiguador hidráulico para suspensión delantera;Brembo;60,7;222
711;CP0711;Radiador;Filtro de aire para motor de gasolina;Mahle;79,07;162
712;CP0712;Amortiguador;Radiador para sistema de enfriamiento;Monroe;285,46;9
713;CP0713;Bujía;Bujía para motores de combustión interna;Mahle;293,43;200
714;CP0714;Batería;Radiador para sistema de enfriamiento;Valeo;482,59;345
715;CP0715;Alternador;Pastillas de freno para automóviles compactos;Magneti Marelli;54,6;61
716;CP0716;Amortiguador;Pastillas de freno para automóviles compactos;Denso;57,29;274
717;CP0717;Alternador;Filtro de aire para motor de gasolina;Valeo;390,87;4
718;CP0718;Turbocompresor;Batería de 12V para coche eléctrico;Brembo;393,94;329
719;CP0719;Turbocompresor;Alternador de 120A para vehículos ligeros;NGK;434,4;369
720;CP0720;Correa de distribución;Pastillas de freno para automóviles compactos;Magneti Marelli;440,67;317
721;CP0721;Radiador;Alternador de 120A para vehículos ligeros;Denso;439,56;33
722;CP0722;Filtro de aire;Alternador de 120A para vehículos ligeros;Bosch;135,75;388
723;CP0723;Alternador;Turbocompresor para motores diésel;NGK;329,12;382
724;CP0724;Radiador;Filtro de aire para motor de gasolina;Valeo;288,15;300
725;CP0725;Pastillas de freno;Bujía para motores de combustión interna;Monroe;239,16;24
726;CP0726;Alternador;Filtro de aire para motor de gasolina;NGK;90,24;359
727;CP0727;Amortiguador;Batería de 12V para coche eléctrico;Denso;204,47;435
728;CP0728;Radiador;Amortiguador hidráulico para suspensión delantera;Mahle;311,03;38
729;CP0729;Batería;Pastillas de freno para automóviles compactos;Mahle;342;184
730;CP0730;Radiador;Disco de freno ventilado;Mahle;203,85;476
731;CP0731;Batería;Turbocompresor para motores diésel;Valeo;200,92;258
732;CP0732;Turbocompresor;Disco de freno ventilado;Denso;440,08;55
733;CP0733;Batería;Correa de distribución de alta resistencia;Bosch;346,8;149
734;CP0734;Disco de freno;Bujía para motores de combustión interna;Varta;29,4;403
735;CP0735;Filtro de aire;Batería de 12V para coche eléctrico;Delphi;240,23;352
736;CP0736;Disco de freno;Amortiguador hidráulico para suspensión delantera;Delphi;137,95;155
737;CP0737;Amortiguador;Batería de 12V para coche eléctrico;Monroe;189,36;311
738;CP0738;Bujía;Bujía para motores de combustión interna;Denso;172,24;45
739;CP0739;Amortiguador;Filtro de aire para motor de gasolina;Magneti Marelli;397,86;145
740;CP0740;Correa de distribución;Amortiguador hidráulico para suspensión delantera;Valeo;158,92;392
741;CP0741;Alternador;Correa de distribución de alta resistencia;Valeo;422,21;475
742;CP0742;Disco de freno;Turbocompresor para motores diésel;Brembo;429,83;225
743;CP0743;Amortiguador;Alternador de 120A para vehículos ligeros;Mahle;344;196
744;CP0744;Alternador;Bujía para motores de combustión interna;Valeo;486,39;203
745;CP0745;Alternador;Bujía para motores de combustión interna;NGK;117,84;421
746;CP0746;Alternador;Alternador de 120A para vehículos ligeros;Mahle;153,74;339
747;CP0747;Filtro de aire;Turbocompresor para motores diésel;Varta;373,14;16
748;CP0748;Bujía;Disco de freno ventilado;Monroe;388,15;243
749;CP0749;Batería;Filtro de aire para motor de gasolina;NGK;163,83;81
750;CP0750;Amortiguador;Disco de freno ventilado;NGK;365,76;274
751;CP0751;Correa de distribución;Turbocompresor para motores diésel;Varta;304,46;113
752;CP0752;Amortiguador;Amortiguador hidráulico para suspensión delantera;Brembo;49,2;70
753;CP0753;Batería;Pastillas de freno para automóviles compactos;Valeo;223,65;383
754;CP0754;Turbocompresor;Batería de 12V para coche eléctrico;Brembo;457,15;201
755;CP0755;Radiador;Correa de distribución de alta resistencia;Valeo;206,55;408
756;CP0756;Alternador;Filtro de aire para motor de gasolina;Denso;244,81;409
757;CP0757;Disco de freno;Turbocompresor para motores diésel;Denso;260,67;435
758;CP0758;Disco de freno;Radiador para sistema de enfriamiento;NGK;190,09;280
759;CP0759;Radiador;Amortiguador hidráulico para suspensión delantera;NGK;32,82;152
760;CP0760;Correa de distribución;Turbocompresor para motores diésel;Bosch;396,79;492
761;CP0761;Disco de freno;Correa de distribución de alta resistencia;Varta;37,48;325
762;CP0762;Radiador;Pastillas de freno para automóviles compactos;Delphi;356,24;74
763;CP0763;Radiador;Bujía para motores de combustión interna;Denso;204,68;153
764;CP0764;Alternador;Disco de freno ventilado;Varta;391,36;347
765;CP0765;Batería;Radiador para sistema de enfriamiento;NGK;264,52;455
766;CP0766;Batería;Bujía para motores de combustión interna;Brembo;286,49;469
767;CP0767;Batería;Disco de freno ventilado;NGK;91;495
768;CP0768;Amortiguador;Disco de freno ventilado;Brembo;438,21;408
769;CP0769;Bujía;Disco de freno ventilado;Valeo;104,36;444
770;CP0770;Amortiguador;Disco de freno ventilado;Delphi;33,53;374
771;CP0771;Radiador;Disco de freno ventilado;Magneti Marelli;21,37;332
772;CP0772;Bujía;Filtro de aire para motor de gasolina;Magneti Marelli;30,03;192
773;CP0773;Disco de freno;Correa de distribución de alta resistencia;Magneti Marelli;183,39;491
774;CP0774;Pastillas de freno;Alternador de 120A para vehículos ligeros;Valeo;103,56;487
775;CP0775;Amortiguador;Filtro de aire para motor de gasolina;NGK;187,33;6
776;CP0776;Amortiguador;Correa de distribución de alta resistencia;Bosch;234,79;284
777;CP0777;Alternador;Radiador para sistema de enfriamiento;NGK;201,49;448
778;CP0778;Batería;Batería de 12V para coche eléctrico;Denso;461,92;285
779;CP0779;Turbocompresor;Filtro de aire para motor de gasolina;Magneti Marelli;342,18;73
780;CP0780;Disco de freno;Radiador para sistema de enfriamiento;NGK;124,76;64
781;CP0781;Turbocompresor;Bujía para motores de combustión interna;Mahle;246,95;22
782;CP0782;Batería;Radiador para sistema de enfriamiento;Mahle;225,82;3
783;CP0783;Bujía;Amortiguador hidráulico para suspensión delantera;Denso;480,46;294
784;CP0784;Amortiguador;Bujía para motores de combustión interna;Valeo;239,92;306
785;CP0785;Batería;Turbocompresor para motores diésel;Bosch;277,91;202
786;CP0786;Amortiguador;Radiador para sistema de enfriamiento;Varta;175,4;276
787;CP0787;Radiador;Pastillas de freno para automóviles compactos;Valeo;419,64;281
788;CP0788;Pastillas de freno;Filtro de aire para motor de gasolina;Valeo;133,04;485
789;CP0789;Batería;Radiador para sistema de enfriamiento;NGK;416,28;44
790;CP0790;Filtro de aire;Disco de freno ventilado;Magneti Marelli;49,74;157
791;CP0791;Disco de freno;Radiador para sistema de enfriamiento;Monroe;18,59;108
792;CP0792;Pastillas de freno;Pastillas de freno para automóviles compactos;Mahle;29,58;384
793;CP0793;Batería;Alternador de 120A para vehículos ligeros;Magneti Marelli;427,64;380
794;CP0794;Filtro de aire;Alternador de 120A para vehículos ligeros;Brembo;391,02;463
795;CP0795;Filtro de aire;Pastillas de freno para automóviles compactos;Valeo;111,09;372
796;CP0796;Disco de freno;Pastillas de freno para automóviles compactos;Brembo;114,57;177
797;CP0797;Batería;Bujía para motores de combustión interna;Brembo;116,43;109
798;CP0798;Pastillas de freno;Alternador de 120A para vehículos ligeros;Varta;107,33;212
799;CP0799;Alternador;Filtro de aire para motor de gasolina;Varta;327,54;464
800;CP0800;Bujía;Batería de 12V para coche eléctrico;Varta;259,07;331
801;CP0801;Filtro de aire;Amortiguador hidráulico para suspensión delantera;Delphi;432,99;436
802;CP0802;Turbocompresor;Filtro de aire para motor de gasolina;Brembo;483,73;263
803;CP0803;Batería;Amortiguador hidráulico para suspensión delantera;NGK;342,69;73
804;CP0804;Alternador;Filtro de aire para motor de gasolina;Brembo;239,68;83
805;CP0805;Alternador;Radiador para sistema de enfriamiento;Valeo;70,5;95
806;CP0806;Alternador;Batería de 12V para coche eléctrico;Varta;90,73;114
807;CP0807;Radiador;Disco de freno ventilado;Valeo;401,43;316
808;CP0808;Pastillas de freno;Correa de distribución de alta resistencia;Varta;115,77;428
809;CP0809;Filtro de aire;Disco de freno ventilado;Delphi;306,13;130
810;CP0810;Batería;Alternador de 120A para vehículos ligeros;NGK;471,79;100
811;CP0811;Alternador;Batería de 12V para coche eléctrico;Denso;357,81;59
812;CP0812;Bujía;Filtro de aire para motor de gasolina;Varta;356,14;93
813;CP0813;Bujía;Amortiguador hidráulico para suspensión delantera;Monroe;141,31;344
814;CP0814;Correa de distribución;Batería de 12V para coche eléctrico;Delphi;448,26;410
815;CP0815;Alternador;Radiador para sistema de enfriamiento;Mahle;426,54;291
816;CP0816;Bujía;Filtro de aire para motor de gasolina;Mahle;232,2;437
817;CP0817;Turbocompresor;Radiador para sistema de enfriamiento;Monroe;113,01;28
818;CP0818;Filtro de aire;Batería de 12V para coche eléctrico;Delphi;154,56;436
819;CP0819;Pastillas de freno;Bujía para motores de combustión interna;NGK;262,72;385
820;CP0820;Pastillas de freno;Radiador para sistema de enfriamiento;Brembo;313,69;478
821;CP0821;Turbocompresor;Correa de distribución de alta resistencia;Varta;294,32;282
822;CP0822;Batería;Correa de distribución de alta resistencia;Bosch;8,64;237
823;CP0823;Bujía;Alternador de 120A para vehículos ligeros;Valeo;499,72;331
824;CP0824;Amortiguador;Correa de distribución de alta resistencia;Denso;483,41;282
825;CP0825;Bujía;Radiador para sistema de enfriamiento;Mahle;420,49;38
826;CP0826;Disco de freno;Pastillas de freno para automóviles compactos;Valeo;282,92;149
827;CP0827;Correa de distribución;Alternador de 120A para vehículos ligeros;Denso;298,92;344
828;CP0828;Turbocompresor;Alternador de 120A para vehículos ligeros;Delphi;144,93;35
829;CP0829;Turbocompresor;Radiador para sistema de enfriamiento;Denso;343,78;129
830;CP0830;Turbocompresor;Disco de freno ventilado;Valeo;243,46;51
831;CP0831;Amortiguador;Batería de 12V para coche eléctrico;Mahle;171,46;102
832;CP0832;Disco de freno;Bujía para motores de combustión interna;Brembo;141,86;372
833;CP0833;Correa de distribución;Correa de distribución de alta resistencia;Varta;165,94;298
834;CP0834;Alternador;Bujía para motores de combustión interna;Denso;142,06;250
835;CP0835;Alternador;Correa de distribución de alta resistencia;Mahle;329,78;488
836;CP0836;Batería;Turbocompresor para motores diésel;Monroe;476,33;170
837;CP0837;Turbocompresor;Pastillas de freno para automóviles compactos;Delphi;327,48;183
838;CP0838;Correa de distribución;Disco de freno ventilado;Denso;98,24;66
839;CP0839;Batería;Batería de 12V para coche eléctrico;Brembo;261,06;344
840;CP0840;Turbocompresor;Radiador para sistema de enfriamiento;Valeo;123,95;336
841;CP0841;Turbocompresor;Bujía para motores de combustión interna;Denso;33,1;121
842;CP0842;Filtro de aire;Bujía para motores de combustión interna;Varta;429,37;52
843;CP0843;Turbocompresor;Radiador para sistema de enfriamiento;Delphi;405,96;146
844;CP0844;Bujía;Batería de 12V para coche eléctrico;Mahle;205,03;318
845;CP0845;Amortiguador;Batería de 12V para coche eléctrico;Monroe;163,19;36
846;CP0846;Amortiguador;Alternador de 120A para vehículos ligeros;Denso;74,27;461
847;CP0847;Batería;Turbocompresor para motores diésel;Valeo;17,6;100
848;CP0848;Bujía;Correa de distribución de alta resistencia;Varta;251,2;163
849;CP0849;Pastillas de freno;Pastillas de freno para automóviles compactos;Valeo;151,32;249
850;CP0850;Amortiguador;Alternador de 120A para vehículos ligeros;Denso;453,92;231
851;CP0851;Pastillas de freno;Radiador para sistema de enfriamiento;NGK;205,28;169
852;CP0852;Disco de freno;Alternador de 120A para vehículos ligeros;Mahle;369,68;316
853;CP0853;Bujía;Filtro de aire para motor de gasolina;Monroe;293,6;338
854;CP0854;Pastillas de freno;Radiador para sistema de enfriamiento;Mahle;497,4;157
855;CP0855;Filtro de aire;Turbocompresor para motores diésel;Magneti Marelli;408,93;356
856;CP0856;Correa de distribución;Correa de distribución de alta resistencia;Brembo;174,87;300
857;CP0857;Alternador;Batería de 12V para coche eléctrico;Magneti Marelli;358,12;79
858;CP0858;Turbocompresor;Filtro de aire para motor de gasolina;Bosch;344,73;290
859;CP0859;Alternador;Bujía para motores de combustión interna;Delphi;320,97;291
860;CP0860;Batería;Correa de distribución de alta resistencia;Monroe;240,49;187
861;CP0861;Filtro de aire;Radiador para sistema de enfriamiento;Delphi;470,63;414
862;CP0862;Amortiguador;Disco de freno ventilado;Varta;182,46;162
863;CP0863;Batería;Pastillas de freno para automóviles compactos;NGK;153,6;491
864;CP0864;Batería;Filtro de aire para motor de gasolina;Valeo;89,14;220
865;CP0865;Alternador;Pastillas de freno para automóviles compactos;Delphi;330,52;87
866;CP0866;Bujía;Turbocompresor para motores diésel;Brembo;281,33;3
867;CP0867;Amortiguador;Alternador de 120A para vehículos ligeros;Varta;150,42;161
868;CP0868;Batería;Filtro de aire para motor de gasolina;Monroe;238,04;127
869;CP0869;Turbocompresor;Pastillas de freno para automóviles compactos;Varta;371,75;403
870;CP0870;Amortiguador;Bujía para motores de combustión interna;Brembo;363,97;114
871;CP0871;Correa de distribución;Amortiguador hidráulico para suspensión delantera;Valeo;281,72;365
872;CP0872;Bujía;Radiador para sistema de enfriamiento;Valeo;456,75;379
873;CP0873;Disco de freno;Radiador para sistema de enfriamiento;NGK;473,73;329
874;CP0874;Amortiguador;Correa de distribución de alta resistencia;Delphi;450,3;224
875;CP0875;Pastillas de freno;Turbocompresor para motores diésel;Mahle;328,95;142
876;CP0876;Batería;Filtro de aire para motor de gasolina;Delphi;115,02;431
877;CP0877;Pastillas de freno;Turbocompresor para motores diésel;Mahle;115,55;185
878;CP0878;Bujía;Pastillas de freno para automóviles compactos;Valeo;436,36;69
879;CP0879;Filtro de aire;Alternador de 120A para vehículos ligeros;Magneti Marelli;213,13;348
880;CP0880;Pastillas de freno;Radiador para sistema de enfriamiento;Magneti Marelli;443,99;376
881;CP0881;Batería;Radiador para sistema de enfriamiento;Valeo;188,98;170
882;CP0882;Turbocompresor;Alternador de 120A para vehículos ligeros;Magneti Marelli;294,86;450
883;CP0883;Turbocompresor;Bujía para motores de combustión interna;Bosch;234,56;246
884;CP0884;Batería;Turbocompresor para motores diésel;Denso;63,3;237
885;CP0885;Alternador;Pastillas de freno para automóviles compactos;Magneti Marelli;31,57;229
886;CP0886;Bujía;Disco de freno ventilado;Mahle;319,03;184
887;CP0887;Alternador;Radiador para sistema de enfriamiento;NGK;292,25;397
888;CP0888;Batería;Correa de distribución de alta resistencia;NGK;312,22;157
889;CP0889;Correa de distribución;Radiador para sistema de enfriamiento;Monroe;238,75;250
890;CP0890;Batería;Batería de 12V para coche eléctrico;Denso;101,3;283
891;CP0891;Disco de freno;Amortiguador hidráulico para suspensión delantera;Brembo;64,31;56
892;CP0892;Disco de freno;Bujía para motores de combustión interna;Mahle;341,95;90
893;CP0893;Alternador;Filtro de aire para motor de gasolina;Bosch;267,27;331
894;CP0894;Alternador;Pastillas de freno para automóviles compactos;Mahle;209,49;311
895;CP0895;Bujía;Alternador de 120A para vehículos ligeros;Valeo;436,07;42
896;CP0896;Turbocompresor;Disco de freno ventilado;Denso;79,64;431
897;CP0897;Filtro de aire;Correa de distribución de alta resistencia;Valeo;496,21;144
898;CP0898;Correa de distribución;Disco de freno ventilado;NGK;174,62;440
899;CP0899;Radiador;Bujía para motores de combustión interna;Bosch;493,66;424
900;CP0900;Turbocompresor;Batería de 12V para coche eléctrico;NGK;446,96;72
901;CP0901;Batería;Batería de 12V para coche eléctrico;Varta;493,39;457
902;CP0902;Filtro de aire;Alternador de 120A para vehículos ligeros;Monroe;75,9;276
903;CP0903;Bujía;Amortiguador hidráulico para suspensión delantera;Magneti Marelli;431,89;101
904;CP0904;Amortiguador;Turbocompresor para motores diésel;Magneti Marelli;94,28;135
905;CP0905;Turbocompresor;Batería de 12V para coche eléctrico;Magneti Marelli;45;376
906;CP0906;Turbocompresor;Alternador de 120A para vehículos ligeros;Mahle;169,65;454
907;CP0907;Filtro de aire;Amortiguador hidráulico para suspensión delantera;Mahle;493,39;321
908;CP0908;Batería;Bujía para motores de combustión interna;Monroe;160,14;40
909;CP0909;Turbocompresor;Pastillas de freno para automóviles compactos;Delphi;33,72;373
910;CP0910;Filtro de aire;Bujía para motores de combustión interna;Denso;228,77;39
911;CP0911;Pastillas de freno;Alternador de 120A para vehículos ligeros;Valeo;108,64;457
912;CP0912;Alternador;Pastillas de freno para automóviles compactos;Delphi;387,9;10
913;CP0913;Disco de freno;Alternador de 120A para vehículos ligeros;Mahle;290,26;435
914;CP0914;Alternador;Bujía para motores de combustión interna;Magneti Marelli;83,43;260
915;CP0915;Batería;Radiador para sistema de enfriamiento;Brembo;393,68;324
916;CP0916;Pastillas de freno;Radiador para sistema de enfriamiento;Denso;390,98;16
917;CP0917;Turbocompresor;Bujía para motores de combustión interna;Bosch;69,06;417
918;CP0918;Correa de distribución;Disco de freno ventilado;Delphi;219,69;298
919;CP0919;Alternador;Disco de freno ventilado;NGK;217,56;297
920;CP0920;Bujía;Batería de 12V para coche eléctrico;Varta;217,37;208
921;CP0921;Alternador;Batería de 12V para coche eléctrico;Valeo;241,31;394
922;CP0922;Radiador;Pastillas de freno para automóviles compactos;NGK;7,31;303
923;CP0923;Correa de distribución;Pastillas de freno para automóviles compactos;NGK;269,22;109
924;CP0924;Radiador;Radiador para sistema de enfriamiento;Brembo;366,68;465
925;CP0925;Radiador;Disco de freno ventilado;Denso;475,28;19
926;CP0926;Bujía;Amortiguador hidráulico para suspensión delantera;Varta;446,54;283
927;CP0927;Pastillas de freno;Bujía para motores de combustión interna;Denso;379,64;134
928;CP0928;Radiador;Amortiguador hidráulico para suspensión delantera;Delphi;267,86;279
929;CP0929;Correa de distribución;Pastillas de freno para automóviles compactos;Monroe;13,87;458
930;CP0930;Alternador;Amortiguador hidráulico para suspensión delantera;Magneti Marelli;7,04;277
931;CP0931;Batería;Alternador de 120A para vehículos ligeros;Delphi;368,13;242
932;CP0932;Correa de distribución;Filtro de aire para motor de gasolina;Denso;117;335
933;CP0933;Disco de freno;Radiador para sistema de enfriamiento;Delphi;439,11;397
934;CP0934;Filtro de aire;Disco de freno ventilado;NGK;159,49;77
935;CP0935;Alternador;Turbocompresor para motores diésel;Delphi;55,84;188
936;CP0936;Bujía;Radiador para sistema de enfriamiento;Delphi;254,15;201
937;CP0937;Radiador;Alternador de 120A para vehículos ligeros;Denso;156,53;115
938;CP0938;Batería;Disco de freno ventilado;NGK;37,32;457
939;CP0939;Radiador;Pastillas de freno para automóviles compactos;Varta;27,63;396
940;CP0940;Bujía;Turbocompresor para motores diésel;Bosch;474,49;302
941;CP0941;Correa de distribución;Bujía para motores de combustión interna;NGK;230,68;376
942;CP0942;Disco de freno;Bujía para motores de combustión interna;Bosch;262,54;439
943;CP0943;Filtro de aire;Batería de 12V para coche eléctrico;Denso;264,44;149
944;CP0944;Disco de freno;Correa de distribución de alta resistencia;NGK;219,66;69
945;CP0945;Alternador;Alternador de 120A para vehículos ligeros;Brembo;344,96;238
946;CP0946;Correa de distribución;Disco de freno ventilado;Monroe;71,23;257
947;CP0947;Filtro de aire;Correa de distribución de alta resistencia;Magneti Marelli;498,09;262
948;CP0948;Amortiguador;Correa de distribución de alta resistencia;Brembo;247,64;47
949;CP0949;Disco de freno;Turbocompresor para motores diésel;Magneti Marelli;376,31;204
950;CP0950;Radiador;Bujía para motores de combustión interna;Brembo;86,62;187
951;CP0951;Turbocompresor;Pastillas de freno para automóviles compactos;Denso;453,91;258
952;CP0952;Alternador;Radiador para sistema de enfriamiento;Magneti Marelli;406,94;6
953;CP0953;Alternador;Bujía para motores de combustión interna;Valeo;14,47;340
954;CP0954;Filtro de aire;Alternador de 120A para vehículos ligeros;Delphi;116,04;123
955;CP0955;Amortiguador;Alternador de 120A para vehículos ligeros;Monroe;492,52;435
956;CP0956;Batería;Disco de freno ventilado;Valeo;109,54;494
957;CP0957;Disco de freno;Radiador para sistema de enfriamiento;Brembo;15,85;413
958;CP0958;Pastillas de freno;Pastillas de freno para automóviles compactos;Brembo;254,79;315
959;CP0959;Batería;Disco de freno ventilado;Valeo;65,97;351
960;CP0960;Alternador;Turbocompresor para motores diésel;Valeo;357;85
961;CP0961;Alternador;Pastillas de freno para automóviles compactos;Bosch;397,1;388
962;CP0962;Bujía;Pastillas de freno para automóviles compactos;Mahle;190,72;264
963;CP0963;Filtro de aire;Correa de distribución de alta resistencia;Monroe;321,96;72
964;CP0964;Turbocompresor;Disco de freno ventilado;Delphi;386,77;229
965;CP0965;Amortiguador;Filtro de aire para motor de gasolina;Mahle;313,45;82
966;CP0966;Pastillas de freno;Bujía para motores de combustión interna;Valeo;298,99;92
967;CP0967;Batería;Disco de freno ventilado;Valeo;28,74;290
968;CP0968;Disco de freno;Pastillas de freno para automóviles compactos;Bosch;58,52;486
969;CP0969;Filtro de aire;Batería de 12V para coche eléctrico;Monroe;418,88;290
970;CP0970;Disco de freno;Pastillas de freno para automóviles compactos;Monroe;28,88;338
971;CP0971;Correa de distribución;Pastillas de freno para automóviles compactos;Varta;62,32;447
972;CP0972;Bujía;Radiador para sistema de enfriamiento;NGK;224,94;496
973;CP0973;Amortiguador;Amortiguador hidráulico para suspensión delantera;Mahle;66,18;75
974;CP0974;Bujía;Radiador para sistema de enfriamiento;NGK;130,11;377
975;CP0975;Alternador;Disco de freno ventilado;Magneti Marelli;352,42;375
976;CP0976;Bujía;Batería de 12V para coche eléctrico;Brembo;106,72;248
977;CP0977;Pastillas de freno;Bujía para motores de combustión interna;Denso;344,44;481
978;CP0978;Alternador;Batería de 12V para coche eléctrico;Denso;9,61;184
979;CP0979;Batería;Amortiguador hidráulico para suspensión delantera;Monroe;213,33;21
980;CP0980;Disco de freno;Disco de freno ventilado;Delphi;54,99;113
981;CP0981;Batería;Batería de 12V para coche eléctrico;NGK;262,55;390
982;CP0982;Correa de distribución;Pastillas de freno para automóviles compactos;Varta;313,28;250
983;CP0983;Alternador;Batería de 12V para coche eléctrico;Delphi;351,86;119
984;CP0984;Alternador;Turbocompresor para motores diésel;Magneti Marelli;212,32;33
985;CP0985;Amortiguador;Disco de freno ventilado;Denso;449,82;136
986;CP0986;Alternador;Bujía para motores de combustión interna;Mahle;258,23;190
987;CP0987;Disco de freno;Disco de freno ventilado;Valeo;310,76;120
988;CP0988;Pastillas de freno;Pastillas de freno para automóviles compactos;Mahle;144,94;22
989;CP0989;Correa de distribución;Turbocompresor para motores diésel;Valeo;393,46;343
990;CP0990;Amortiguador;Turbocompresor para motores diésel;Mahle;251,38;106
991;CP0991;Turbocompresor;Pastillas de freno para automóviles compactos;NGK;306,46;266
992;CP0992;Disco de freno;Pastillas de freno para automóviles compactos;Denso;390,09;465
993;CP0993;Pastillas de freno;Turbocompresor para motores diésel;Denso;416,59;406
994;CP0994;Bujía;Turbocompresor para motores diésel;Delphi;486,69;185
995;CP0995;Batería;Radiador para sistema de enfriamiento;Mahle;182,17;199
996;CP0996;Correa de distribución;Turbocompresor para motores diésel;Brembo;207,83;241
997;CP0997;Radiador;Filtro de aire para motor de gasolina;Varta;84,38;470
998;CP0998;Disco de freno;Filtro de aire para motor de gasolina;Mahle;276,33;233
999;CP0999;Batería;Bujía para motores de combustión interna;Mahle;455,63;452
1000;CP1000;Filtro de aire;Filtro de aire para motor de gasolina;NGK;345,66;24
